"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode"
"",30,SBST,22009,84009,2018-04-14T20:10:32+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:23:10+08:00,1.3255235,103.727338,1,SEA,WAB,DD,,,,,,,,,,1.271185504,103.8094181,14169
"",30,SBST,22009,84009,2018-04-14T20:12:24+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:25:02+08:00,1.3255235,103.727338,1,SEA,WAB,DD,,,,,,,,,,1.269940464,103.8131542,14159
"",30,SBST,22009,84009,2018-04-14T20:13:19+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:25:57+08:00,1.3255235,103.727338,1,SEA,WAB,DD,,,,,,,,,,1.268635277,103.8154695,14139
"",30,SBST,22009,84009,2018-04-14T20:15:13+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:27:51+08:00,1.3255235,103.727338,1,SEA,WAB,DD,,,,,,,,,,1.266078691,103.8197788,14129
"",30,SBST,22009,84009,2018-04-14T19:50:33+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:16:58+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:29:36+08:00,1.3255235,103.727338,1,SEA,WAB,DD,1.265923609,103.8222828,14119
"",30,SBST,22009,84009,2018-04-14T19:52:50+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:19:03+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:31:41+08:00,1.3255235,103.727338,1,SEA,WAB,DD,1.268046016,103.8272249,14109
"",30,SBST,22009,84009,2018-04-14T19:53:37+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:19:50+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:32:28+08:00,1.3255235,103.727338,1,SEA,WAB,DD,1.27046005,103.8297928,14089
"",30,SBST,22009,84009,2018-04-14T19:54:41+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:20:51+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:29+08:00,1.3255235,103.727338,1,SEA,WAB,DD,1.272613333,103.8369486,14069
"",30,SBST,22009,84009,2018-04-14T19:56:42+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:22:15+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:34:53+08:00,1.3255235,103.727338,1,SEA,WAB,DD,1.272723931,103.8414062,5641
"",30,SBST,22009,84009,2018-04-14T20:07:51+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:32:29+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,,,,,,,,,,1.299305,103.8853339,91081
"",30,SBST,22009,84009,2018-04-14T19:51:00+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:09:22+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:56+08:00,1.3065773333333333,103.76343816666666,1,SEA,WAB,DD,1.303149765,103.8843685,91091
"",30,SBST,22009,84009,2018-04-14T19:54:18+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:12:16+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.307517037,103.8850075,81171
"",30,SBST,22009,84009,2018-04-14T19:55:58+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:13:52+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.308455448,103.8884721,81181
"",30,SBST,22009,84009,2018-04-14T19:57:25+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:15:18+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.309131667,103.8918,81191
"",30,SBST,22009,84009,2018-04-14T19:58:45+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:16:42+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.310372849,103.8941279,82081
"",30,SBST,22009,84009,2018-04-14T19:59:41+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:17:32+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.312646671,103.8941105,82091
"",30,SBST,22009,84009,2018-04-14T20:01:30+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:19:17+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.316119309,103.8937998,82111
"",30,SBST,22009,84009,2018-04-14T20:03:45+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:21:32+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.31736958,103.8948,82011
"",30,SBST,22009,84009,2018-04-14T20:04:56+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:22:43+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.317984493,103.8982372,82033
"",30,SBST,22009,84009,2018-04-14T20:06:08+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:23:55+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,,,,,,,,,,1.318761626,103.902269,82061
"",30,SBST,22009,84009,2018-04-14T19:52:33+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:08:35+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:26:22+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.319714911,103.907254,83011
"",30,SBST,22009,84009,2018-04-14T19:53:22+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:09:23+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:27:10+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.320270269,103.9100003,83031
"",30,SBST,22009,84009,2018-04-14T19:54:38+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:10:28+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:28:15+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.320968592,103.9133278,83062
"",30,SBST,22009,84009,2018-04-14T19:56:06+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:11:58+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:29:45+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.321386942,103.9173662,83081
"",30,SBST,22009,84009,2018-04-14T19:57:50+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:13:13+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:31:00+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.322577496,103.9223336,84011
"",30,SBST,22009,84009,2018-04-14T19:59:30+08:00,1.3187566666666666,103.90243166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:14:44+08:00,1.300823,103.88520066666666,1,SDA,WAB,SD,22009,84009,2018-04-14T20:32:31+08:00,1.2658118333333332,103.82067916666666,1,SEA,WAB,DD,1.323383204,103.9250872,84021
"",30,SBST,84009,22009,2018-04-14T19:54:00+08:00,0,0,1,SEA,WAB,DD,84009,22009,2018-04-14T20:06:00+08:00,0,0,1,SEA,WAB,DD,84009,22009,2018-04-14T20:19:00+08:00,0,0,1,SEA,WAB,DD,1.324538743,103.9290382,84009
