"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode"
"",30,SBST,22009,84009,2018-04-14T20:18:05+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:28:51+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:37:23+08:00,0,0,1,SEA,WAB,DD,1.328572039,103.7228981,21569
"",30,SBST,22009,84009,2018-04-14T20:19:41+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:30:27+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:38:53+08:00,0,0,1,SEA,WAB,DD,1.326626599,103.7206391,21559
"",30,SBST,22009,84009,2018-04-14T20:21:07+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:31:53+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:40:25+08:00,0,0,1,SEA,WAB,DD,1.325861667,103.7192953,21179
"",30,SBST,22009,84009,2018-04-14T20:22:09+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:32:55+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:41:32+08:00,0,0,1,SEA,WAB,DD,1.324315132,103.7216714,21029
"",30,SBST,22009,84009,2018-04-14T20:22:58+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:44+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:42:22+08:00,0,0,1,SEA,WAB,DD,1.325548678,103.7270332,21019
"",30,SBST,22009,84009,2018-04-14T20:25:01+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:35:47+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:44:16+08:00,0,0,1,SEA,WAB,DD,1.327029677,103.739223,20089
"",30,SBST,22009,84009,2018-04-14T20:27:11+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:37:57+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:46:53+08:00,0,0,1,SEA,WAB,DD,1.321517806,103.7458094,20269
"",30,SBST,22009,84009,2018-04-14T20:28:11+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:38:57+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:47:45+08:00,0,0,1,SEA,WAB,DD,1.319621876,103.74477,20259
"",30,SBST,22009,84009,2018-04-14T20:29:02+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:39:48+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:48:34+08:00,0,0,1,SEA,WAB,DD,1.318511375,103.7464017,20159
"",30,SBST,22009,84009,2018-04-14T20:29:57+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:40:40+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:49:33+08:00,0,0,1,SEA,WAB,DD,1.317959697,103.7489727,20149
"",30,SBST,22009,84009,2018-04-14T20:31:00+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:41:36+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:50:31+08:00,0,0,1,SEA,WAB,DD,1.315841669,103.7520438,20139
"",30,SBST,22009,84009,2018-04-14T20:32:09+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:42:41+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:51:40+08:00,0,0,1,SEA,WAB,DD,1.312488018,103.7550342,20289
"",30,SBST,22009,84009,2018-04-14T20:15:57+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:33:14+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:43:38+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.310928042,103.7585754,20299
"",30,SBST,22009,84009,2018-04-14T20:17:01+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:34:18+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:44:37+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.309683042,103.7599936,17079
"",30,SBST,22009,84009,2018-04-14T20:18:06+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:35:23+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:45:33+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.307766372,103.7621407,17069
"",30,SBST,22009,84009,2018-04-14T20:19:39+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:36:56+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:47:04+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.304706382,103.7645982,17049
"",30,SBST,22009,84009,2018-04-14T20:21:16+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:38:33+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:48:33+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.301531646,103.7660643,17039
"",30,SBST,22009,84009,2018-04-14T20:22:12+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:39:29+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:49:25+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.299081389,103.7670019,17389
"",30,SBST,22009,84009,2018-04-14T20:23:10+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:40:27+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:50:14+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.296945701,103.767103,17029
"",30,SBST,22009,84009,2018-04-14T20:23:42+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:40:58+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:50:45+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.293797479,103.7670518,17019
"",30,SBST,22009,84009,2018-04-14T20:24:56+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:42:06+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:51:53+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.292011383,103.7690842,16089
"",30,SBST,22009,84009,2018-04-14T20:25:32+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:42:41+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:52:28+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.291382649,103.7712984,16079
"",30,SBST,22009,84009,2018-04-14T20:26:07+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:43:09+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:52:56+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.290829722,103.7731167,16069
"",30,SBST,22009,84009,2018-04-14T20:27:02+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:43:59+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:53:46+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.289672662,103.7759414,16059
"",30,SBST,22009,84009,2018-04-14T20:27:36+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:44:27+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:54:14+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.289137897,103.7773865,16049
"",30,SBST,22009,84009,2018-04-14T20:28:22+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:45:11+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:54:58+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.287990202,103.7787203,16039
"",30,SBST,22009,84009,2018-04-14T20:28:56+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:45:41+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:55:28+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.286084722,103.7802214,16029
"",30,SBST,22009,84009,2018-04-14T20:29:57+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:46:39+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,22009,84009,2018-04-14T20:56:26+08:00,1.3398366666666668,103.70754166666667,1,SEA,WAB,DD,1.282780786,103.7821761,16019
"",30,SBST,22009,84009,2018-04-14T20:15:29+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:30:49+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:47:25+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.281587953,103.7840107,16209
"",30,SBST,22009,84009,2018-04-14T20:16:06+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:31:26+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:47:58+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.27937639,103.7857273,15229
"",30,SBST,22009,84009,2018-04-14T20:17:05+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:32:25+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:48:49+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.278181141,103.7870103,15219
"",30,SBST,22009,84009,2018-04-14T20:17:45+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:05+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:49:28+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.277065619,103.7902343,15209
"",30,SBST,22009,84009,2018-04-14T20:18:36+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:56+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:50:18+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.276042409,103.793184,15199
"",30,SBST,22009,84009,2018-04-14T20:19:41+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:35:01+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:51:16+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.274814993,103.7967399,15169
"",30,SBST,22009,84009,2018-04-14T20:20:18+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:35:38+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:51:46+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.274263038,103.7983935,15159
"",30,SBST,22009,84009,2018-04-14T20:20:56+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:36:16+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:52:14+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.273418719,103.8005555,15149
"",30,SBST,22009,84009,2018-04-14T20:22:19+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:37:39+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:53:42+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.272693033,103.8039836,14189
"",30,SBST,22009,84009,2018-04-14T20:22:48+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:38:08+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:54:11+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.271884546,103.8063,14179
"",30,SBST,22009,84009,2018-04-14T20:23:25+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:38:45+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:54:43+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.271185504,103.8094181,14169
"",30,SBST,22009,84009,2018-04-14T20:25:17+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:40:37+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:56:22+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.269940464,103.8131542,14159
"",30,SBST,22009,84009,2018-04-14T20:26:12+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:41:31+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:57:10+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.268635277,103.8154695,14139
"",30,SBST,22009,84009,2018-04-14T20:28:06+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:43:16+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,22009,84009,2018-04-14T20:58:55+08:00,1.3345926666666665,103.7226795,1,SEA,WAB,DD,1.266078691,103.8197788,14129
"",30,SBST,22009,84009,2018-04-14T20:16:50+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:29:51+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:44:53+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.265923609,103.8222828,14119
"",30,SBST,22009,84009,2018-04-14T20:18:55+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:31:56+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:47:07+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.268046016,103.8272249,14109
"",30,SBST,22009,84009,2018-04-14T20:19:42+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:32:43+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:47:52+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.27046005,103.8297928,14089
"",30,SBST,22009,84009,2018-04-14T20:20:43+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:33:44+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:48:51+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.272613333,103.8369486,14069
"",30,SBST,22009,84009,2018-04-14T20:22:07+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:35:08+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T20:50:13+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.272723931,103.8414062,5641
"",30,SBST,22009,84009,2018-04-14T20:32:21+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:45:22+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,22009,84009,2018-04-14T21:00:19+08:00,1.3122306666666668,103.75519683333333,1,SEA,WAB,SD,1.299305,103.8853339,91081
"",30,SBST,22009,84009,2018-04-14T20:33:48+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:46:46+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,,,,,,,,,,1.303149765,103.8843685,91091
"",30,SBST,22009,84009,2018-04-14T20:36:42+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:49:40+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,,,,,,,,,,1.307517037,103.8850075,81171
"",30,SBST,22009,84009,2018-04-14T20:15:17+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:38:19+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:51:11+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.308455448,103.8884721,81181
"",30,SBST,22009,84009,2018-04-14T20:16:43+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:39:45+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:52:34+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.309131667,103.8918,81191
"",30,SBST,22009,84009,2018-04-14T20:18:07+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:41:09+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:53:55+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.310372849,103.8941279,82081
"",30,SBST,22009,84009,2018-04-14T20:18:57+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:41:58+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:54:42+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.312646671,103.8941105,82091
"",30,SBST,22009,84009,2018-04-14T20:20:42+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:43:36+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:56:20+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.316119309,103.8937998,82111
"",30,SBST,22009,84009,2018-04-14T20:22:56+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:45:34+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:58:18+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.31736958,103.8948,82011
"",30,SBST,22009,84009,2018-04-14T20:24:07+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:46:43+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:59:27+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.317984493,103.8982372,82033
"",30,SBST,22009,84009,2018-04-14T20:25:19+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:47:50+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,22009,84009,2018-04-14T21:00:34+08:00,1.2814346666666667,103.78407516666667,1,SEA,WAB,DD,1.318761626,103.902269,82061
"",30,SBST,22009,84009,2018-04-14T20:27:45+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:50:20+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.319714911,103.907254,83011
"",30,SBST,22009,84009,2018-04-14T20:28:32+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:51:04+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.320270269,103.9100003,83031
"",30,SBST,22009,84009,2018-04-14T20:29:36+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:52:05+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.320968592,103.9133278,83062
"",30,SBST,22009,84009,2018-04-14T20:31:05+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:53:27+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.321386942,103.9173662,83081
"",30,SBST,22009,84009,2018-04-14T20:32:19+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:54:36+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.322577496,103.9223336,84011
"",30,SBST,22009,84009,2018-04-14T20:33:50+08:00,1.3082523333333334,103.88789733333333,1,SEA,WAB,DD,22009,84009,2018-04-14T20:55:57+08:00,1.2659638333333334,103.82000933333333,1,SEA,WAB,DD,,,,,,,,,,1.323383204,103.9250872,84021
"",30,SBST,84009,22009,2018-04-14T20:19:00+08:00,0,0,1,SEA,WAB,DD,84009,22009,2018-04-14T20:32:00+08:00,0,0,1,SEA,WAB,SD,84009,22009,2018-04-14T20:46:00+08:00,0,0,1,SEA,WAB,DD,1.324538743,103.9290382,84009
