"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode","timestamp"
"",133,SBST,54009,03239,2018-04-16T06:06:54+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:16:24+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:22:21+08:00,0,0,1,SEA,WAB,SD,1.353553017,103.8682257,66369,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:08:51+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:18:21+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:24:11+08:00,0,0,1,SEA,WAB,SD,1.350921638,103.8710691,66389,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:11:23+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:20:53+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:26:55+08:00,0,0,1,SEA,WAB,SD,1.346989589,103.8720549,62129,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:12:18+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:21:48+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:27:32+08:00,0,0,1,SEA,WAB,SD,1.344832659,103.8710922,62119,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:13:10+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:22:40+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:28:43+08:00,0,0,1,SEA,WAB,SD,1.341962778,103.8709686,61049,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:13:56+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:23:26+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:29:20+08:00,0,0,1,SEA,WAB,SD,1.338453328,103.8708488,61039,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:14:46+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:24:16+08:00,1.3688655,103.846363,1,SEA,WAB,DD,54009,03239,2018-04-16T06:30:02+08:00,0,0,1,SEA,WAB,SD,1.335968329,103.8705159,61029,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:04:28+08:00,1.3332508333333333,103.869751,1,SEA,WAB,DD,54009,03239,2018-04-16T06:15:24+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:24:54+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.333201667,103.8697617,61019,2018-04-16 06:05:56
"",133,SBST,54009,03239,2018-04-16T06:05:41+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:16:37+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:26:07+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.330990301,103.8692289,60269,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:06:26+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:17:22+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:26:52+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.329861339,103.868961,60209,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:08:14+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:19:10+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:28:40+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.326340257,103.8683403,60179,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:09:13+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:20:09+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:29:39+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.324094766,103.867642,60159,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:10:13+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:21:09+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:30:39+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.322048616,103.8662898,60139,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:11:33+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:22:29+08:00,1.35399,103.863955,1,SEA,WAB,SD,54009,03239,2018-04-16T06:31:59+08:00,1.3688655,103.846363,1,SEA,WAB,DD,1.318897114,103.8642149,60119,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:05:37+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:13:19+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:24:15+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.314564208,103.8608682,60099,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:06:52+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:14:34+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:25:30+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.313682531,103.8607145,7359,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:07:46+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:15:28+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:26:24+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.311408056,103.8623789,7369,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:08:24+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:16:06+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:27:02+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.310173367,103.8633823,7379,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:10:01+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:17:43+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:28:39+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.307574267,103.863256,1319,2018-04-16 06:05:57
"",133,SBST,54009,03239,2018-04-16T06:11:18+08:00,1.3187538333333333,103.86405666666667,1,SDA,WAB,SD,54009,03239,2018-04-16T06:19:00+08:00,1.3332816666666667,103.86975716666667,1,SEA,WAB,DD,54009,03239,2018-04-16T06:29:56+08:00,1.35399,103.863955,1,SEA,WAB,SD,1.305265985,103.8607202,1219,2018-04-16 06:05:57
