"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode","timestamp"
"",133,SBST,03239,54009,2018-04-16T18:05:33+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:09:31+08:00,0,0,1,SEA,WAB,SD,03239,54009,2018-04-16T18:18:31+08:00,0,0,1,SEA,WAB,DD,1.277825954,103.8481012,3111,2018-04-16 18:04:12
"",133,SBST,03239,54009,2018-04-16T18:07:15+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:10:02+08:00,0,0,1,SEA,WAB,SD,03239,54009,2018-04-16T18:19:02+08:00,0,0,1,SEA,WAB,DD,1.279921325,103.8493803,3071,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:11:09+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:13:01+08:00,0,0,1,SEA,WAB,SD,03239,54009,2018-04-16T18:22:01+08:00,0,0,1,SEA,WAB,DD,1.281626013,103.8530651,3381,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:12:04+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:13:25+08:00,0,0,1,SEA,WAB,SD,03239,54009,2018-04-16T18:22:25+08:00,0,0,1,SEA,WAB,DD,1.280376603,103.8549801,3391,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:03:48+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:14:13+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:15:14+08:00,0,0,1,SEA,WAB,SD,1.281947795,103.8589706,3511,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:05:09+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:15:34+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:16:41+08:00,0,0,1,SEA,WAB,SD,1.285004677,103.8606111,3501,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:07:42+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:18:07+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:18:41+08:00,0,0,1,SEA,WAB,SD,1.289503056,103.8590339,2051,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:08:36+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:19:01+08:00,1.2741015,103.84502316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:19:29+08:00,0,0,1,SEA,WAB,SD,1.289963889,103.8564039,2061,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:02:41+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:12:41+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:22:48+08:00,0,0,1,SEA,WAB,SD,1.295337778,103.8511397,4151,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:03:50+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,03239,54009,2018-04-16T18:13:50+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:23:58+08:00,0,0,1,SEA,WAB,SD,1.297709706,103.8532247,1013,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:07:33+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:17:33+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:26:34+08:00,0,0,1,SEA,WAB,SD,1.301172975,103.856114,1113,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:09:51+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:19:51+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,03239,54009,2018-04-16T18:28:40+08:00,0,0,1,SEA,WAB,SD,1.303938097,103.85868,1121,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:02:22+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:12:04+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:22:04+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,1.305518035,103.860545,1211,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:03:26+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:13:08+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:23:08+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,1.307091646,103.862197,1311,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:06:03+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:15:45+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:25:45+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,1.3095075,103.8635014,7371,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:07:20+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:17:02+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:27:02+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,1.311676361,103.8618948,7361,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:08:59+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:18:41+08:00,1.295255,103.8511295,1,SEA,WAB,DD,03239,54009,2018-04-16T18:28:41+08:00,1.2801195,103.85529266666667,1,SEA,WAB,SD,1.313518333,103.8605453,7351,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:04:45+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:13:13+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:22:55+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,1.317834213,103.8600404,60101,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:06:01+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:14:29+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:24:11+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,1.320088156,103.8617978,60121,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:08:06+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:16:34+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:26:16+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,1.322587538,103.8638568,60141,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:09:12+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:17:40+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,03239,54009,2018-04-16T18:27:22+08:00,1.2950753333333334,103.85093316666666,1,SEA,WAB,DD,1.324772897,103.8655673,60161,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:04:49+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:12:51+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:21:19+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.329338889,103.8683861,60201,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:05:35+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:13:37+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:22:05+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.331324716,103.8689179,60261,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:07:15+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:15:17+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:23:45+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.333392798,103.869464,61011,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:08:12+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:16:14+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:24:42+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.336276685,103.8701888,61021,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:09:07+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:17:09+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:25:37+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.338364722,103.8704497,61031,2018-04-16 18:04:13
"",133,SBST,03239,54009,2018-04-16T18:10:35+08:00,1.3268276666666667,103.867299,1,SDA,WAB,SD,03239,54009,2018-04-16T18:18:37+08:00,1.313695,103.86042133333333,1,SEA,WAB,DD,03239,54009,2018-04-16T18:27:05+08:00,1.3048783333333334,103.85986766666667,1,SDA,WAB,SD,1.34143,103.8704919,61041,2018-04-16 18:04:14
