ServiceNo,Operator,NextBus.OriginCode,NextBus.DestinationCode,NextBus.EstimatedArrival,NextBus.Latitude,NextBus.Longitude,NextBus.VisitNumber,NextBus.Load,NextBus.Feature,NextBus.Type,NextBus2.OriginCode,NextBus2.DestinationCode,NextBus2.EstimatedArrival,NextBus2.Latitude,NextBus2.Longitude,NextBus2.VisitNumber,NextBus2.Load,NextBus2.Feature,NextBus2.Type,NextBus3.OriginCode,NextBus3.DestinationCode,NextBus3.EstimatedArrival,NextBus3.Latitude,NextBus3.Longitude,NextBus3.VisitNumber,NextBus3.Load,NextBus3.Feature,NextBus3.Type,lat,long,BusStopCode,timestamp
97,TTS,28009,2089,2018-04-16T06:33:03+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:41:53+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,28009,2089,2018-04-16T06:47:15+08:00,0,0,1,SEA,WAB,DD,1.296481774,103.7845539,18079,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:34:52+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:44:03+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,28009,2089,2018-04-16T06:48:44+08:00,0,0,1,SEA,WAB,DD,1.294034366,103.786726,18109,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:36:21+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:45:43+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,28009,2089,2018-04-16T06:49:53+08:00,0,0,1,SEA,WAB,DD,1.290181477,103.7920809,18049,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:39:58+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:23+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,28009,2089,2018-04-16T06:53:39+08:00,0,0,1,SEA,WAB,DD,1.280910556,103.8025231,18019,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:30:10+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:41:09+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:39+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.276861944,103.8027011,15059,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:30:59+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:42:02+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:51:32+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.274590541,103.8021634,15049,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:32:18+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:43:24+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:54+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.272693033,103.8039836,14189,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:32:46+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:43:58+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:28+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.271884546,103.8063,14179,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:33:21+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:44:39+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:09+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.271185504,103.8094181,14169,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:34:58+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:46:23+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:55:53+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.269940464,103.8131542,14159,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:35:47+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:47:18+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:48+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.268635277,103.8154695,14139,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:37:39+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:19+08:00,1.305169,103.7698963,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:49+08:00,1.3289695,103.7440582,1,SEA,WAB,SD,1.266078691,103.8197788,14129,16/4/2018 6:30
97,TTS,28009,2089,2018-04-16T06:30:02+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:38:55+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:34+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.265923609,103.8222828,14119,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:31:52+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:40:45+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:30+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.268046016,103.8272249,14109,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:32:40+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:41:34+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:26+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.27046005,103.8297928,14089,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:33:54+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:42:50+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:42+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.272613333,103.8369486,14069,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:35:33+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:44:43+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:35+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.272723931,103.8414062,5641,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:37:22+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:46:34+08:00,1.28071,103.8024645,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:26+08:00,1.305169,103.7698963,1,SEA,WAB,DD,1.273978369,103.8448956,3222,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:30:14+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:39:06+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:48:33+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.277825954,103.8481012,3111,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:31:04+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:39:56+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:31+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.279921325,103.8493803,3071,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:34:55+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:43:15+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:49+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.281626013,103.8530651,3381,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:35:20+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:43:44+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:18+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.280376603,103.8549801,3391,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:37:14+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:45:41+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:55:15+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.281947795,103.8589706,3511,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:38:31+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:46:51+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:25+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.285004677,103.8606111,3501,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:40:33+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:12+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:46+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.293338368,103.8607085,2169,16/4/2018 6:31
97,TTS,28009,2089,2018-04-16T06:41:31+08:00,1.275680333,103.8463142,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:15+08:00,1.265989333,103.8199402,1,SEA,WAB,DD,28009,2089,2018-04-16T06:59:49+08:00,1.28071,103.8024645,1,SEA,WAB,DD,1.293608112,103.8584067,2159,16/4/2018 6:31
1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944,103.8592061,2089,16/4/2018 6:31,1.291526944
1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617,103.8625577,2099,16/4/2018 6:31,1.291016617
Operator,NextBus.OriginCode,NextBus.DestinationCode,NextBus.EstimatedArrival,NextBus.Latitude,NextBus.Longitude,NextBus.VisitNumber,NextBus.Load,NextBus.Feature,NextBus.Type,NextBus2.OriginCode,NextBus2.DestinationCode,NextBus2.EstimatedArrival,NextBus2.Latitude,NextBus2.Longitude,NextBus2.VisitNumber,NextBus2.Load,NextBus2.Feature,NextBus2.Type,NextBus3.OriginCode,NextBus3.DestinationCode,NextBus3.EstimatedArrival,NextBus3.Latitude,NextBus3.Longitude,NextBus3.VisitNumber,NextBus3.Load,NextBus3.Feature,NextBus3.Type,lat,long,BusStopCode,timestamp,
97,TTS,28009,2089,2018-04-16T06:40:00+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:00+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:00:00+08:00,0,0,1,SEA,WAB,SD,1.333408188,103.7415425,28009,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:17+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:17+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:03:17+08:00,0,0,1,SEA,WAB,SD,1.334738999,103.740303,28301,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:44:44+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:44+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:04:44+08:00,0,0,1,SEA,WAB,SD,1.334496265,103.7388156,28431,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:45:24+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:55:24+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:05:24+08:00,0,0,1,SEA,WAB,SD,1.332122873,103.7397917,28249,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:37:43+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:46:51+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:51+08:00,0,0,1,SEA,WAB,SD,1.329804425,103.7430715,28239,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:39:10+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:47:54+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:57:54+08:00,0,0,1,SEA,WAB,SD,1.325366752,103.7459319,28229,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:40:15+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:48:40+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:40+08:00,0,0,1,SEA,WAB,SD,1.323321088,103.7476935,20059,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:41:46+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:43+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T06:59:43+08:00,0,0,1,SEA,WAB,SD,1.321024998,103.7547151,20039,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:42:52+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:44+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T07:00:44+08:00,0,0,1,SEA,WAB,SD,1.31776998,103.7576127,20029,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:44:14+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:51:55+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T07:01:55+08:00,0,0,1,SEA,WAB,SD,1.313576111,103.7615108,20019,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:45:17+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:41+08:00,0,0,1,SEA,WAB,DD,28009,2089,2018-04-16T07:02:41+08:00,0,0,1,SEA,WAB,SD,1.311715151,103.7634618,17149,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:37:47+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:46:17+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:35+08:00,0,0,1,SEA,WAB,DD,1.309033047,103.76587,17139,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:39:02+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:47:35+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:31+08:00,0,0,1,SEA,WAB,DD,1.305141367,103.7698584,17129,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:40:55+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:49:31+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:10+08:00,0,0,1,SEA,WAB,DD,1.3006125,103.7781514,16099,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:42:29+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:51:05+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:57:15+08:00,0,0,1,SEA,WAB,DD,1.296481774,103.7845539,18079,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:44:39+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:53:15+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:44+08:00,0,0,1,SEA,WAB,DD,1.294034366,103.786726,18109,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:46:19+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:54:55+08:00,1.331818667,103.740054,1,SEA,WAB,DD,28009,2089,2018-04-16T06:59:53+08:00,0,0,1,SEA,WAB,DD,1.290181477,103.7920809,18049,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:39:52+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:59+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:58:35+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.280910556,103.8025231,18019,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:41:03+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:51:15+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T06:59:51+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.276861944,103.8027011,15059,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:41:56+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:08+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T07:00:44+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.274590541,103.8021634,15049,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:18+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:30+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T07:02:06+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.272693033,103.8039836,14189,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:52+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:04+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T07:02:40+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.271884546,103.8063,14179,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:44:33+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:45+08:00,1.311452,103.7635705,1,SDA,WAB,SD,28009,2089,2018-04-16T07:03:21+08:00,1.331818667,103.740054,1,SEA,WAB,DD,1.271185504,103.8094181,14169,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:37:28+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:46:17+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:29+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.269940464,103.8131542,14159,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:38:17+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:47:12+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:57:24+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.268635277,103.8154695,14139,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:40:08+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:13+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T06:59:25+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.266078691,103.8197788,14129,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:41:27+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:28+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T07:00:40+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.265923609,103.8222828,14119,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:23+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:24+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T07:02:36+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.268046016,103.8272249,14109,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:44:19+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:53:20+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T07:03:32+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.27046005,103.8297928,14089,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:45:35+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:54:36+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T07:04:48+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.272613333,103.8369486,14069,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:47:28+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:29+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,28009,2089,2018-04-16T07:06:41+08:00,1.311452,103.7635705,1,SDA,WAB,SD,1.272723931,103.8414062,5641,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:37:31+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:19+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:20+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,1.273978369,103.8448956,3222,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:39:15+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:51:18+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T07:00:19+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,1.277825954,103.8481012,3111,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:40:05+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:52:16+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T07:01:17+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,1.279921325,103.8493803,3071,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:24+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:55:34+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T07:04:35+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,1.281626013,103.8530651,3381,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:43:53+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:03+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,28009,2089,2018-04-16T07:05:04+08:00,1.286463833,103.7972892,1,SEA,WAB,DD,1.280376603,103.8549801,3391,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:37:26+08:00,1.280755167,103.8582962,1,SEA,WAB,DD,28009,2089,2018-04-16T06:45:50+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:58:00+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,1.281947795,103.8589706,3511,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:38:43+08:00,1.280755167,103.8582962,1,SEA,WAB,DD,28009,2089,2018-04-16T06:47:00+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T06:59:10+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,1.285004677,103.8606111,3501,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:40:45+08:00,1.280755167,103.8582962,1,SEA,WAB,DD,28009,2089,2018-04-16T06:49:21+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T07:01:31+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,1.293338368,103.8607085,2169,16/4/2018 6:39
97,TTS,28009,2089,2018-04-16T06:41:43+08:00,1.280755167,103.8582962,1,SEA,WAB,DD,28009,2089,2018-04-16T06:50:24+08:00,1.2732475,103.844441,1,SEA,WAB,DD,28009,2089,2018-04-16T07:02:34+08:00,1.270141333,103.8128868,1,SEA,WAB,DD,1.293608112,103.8584067,2159,16/4/2018 6:39
1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944,103.8592061,2089,16/4/2018 6:39,1.291526944
1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617,103.8625577,2099,16/4/2018 6:39,1.291016617
Operator,NextBus.OriginCode,NextBus.DestinationCode,NextBus.EstimatedArrival,NextBus.Latitude,NextBus.Longitude,NextBus.VisitNumber,NextBus.Load,NextBus.Feature,NextBus.Type,NextBus2.OriginCode,NextBus2.DestinationCode,NextBus2.EstimatedArrival,NextBus2.Latitude,NextBus2.Longitude,NextBus2.VisitNumber,NextBus2.Load,NextBus2.Feature,NextBus2.Type,NextBus3.OriginCode,NextBus3.DestinationCode,NextBus3.EstimatedArrival,NextBus3.Latitude,NextBus3.Longitude,NextBus3.VisitNumber,NextBus3.Load,NextBus3.Feature,NextBus3.Type,lat,long,BusStopCode,timestamp,
97,TTS,28009,2089,2018-04-16T06:50:00+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:00:00+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:10:00+08:00,0,0,1,SEA,WAB,DD,1.333408188,103.7415425,28009,16/4/2018 6:47
97,TTS,28009,2089,2018-04-16T06:53:17+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:03:17+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:13:17+08:00,0,0,1,SEA,WAB,DD,1.334738999,103.740303,28301,16/4/2018 6:47
97,TTS,28009,2089,2018-04-16T06:54:44+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:04:44+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:14:44+08:00,0,0,1,SEA,WAB,DD,1.334496265,103.7388156,28431,16/4/2018 6:47
97,TTS,28009,2089,2018-04-16T06:55:24+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:05:24+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:15:24+08:00,0,0,1,SEA,WAB,DD,1.332122873,103.7397917,28249,16/4/2018 6:47
97,TTS,28009,2089,2018-04-16T06:47:35+08:00,1.332447667,103.73918,1,SEA,WAB,DD,28009,2089,2018-04-16T06:56:51+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:06:51+08:00,0,0,1,SEA,WAB,SD,1.329804425,103.7430715,28239,16/4/2018 6:47
97,TTS,28009,2089,2018-04-16T06:49:28+08:00,1.332447667,103.73918,1,SEA,WAB,DD,28009,2089,2018-04-16T06:57:54+08:00,0,0,1,SEA,WAB,SD,28009,2089,2018-04-16T07:07:54+08:00,0,0,1,SEA,WAB,SD,1.325366752,103.7459319,28229,16/4/2018 6:47
