ServiceNo,Operator,NextBus.OriginCode,NextBus.DestinationCode,NextBus.EstimatedArrival,NextBus.Latitude,NextBus.Longitude,NextBus.VisitNumber,NextBus.Load,NextBus.Feature,NextBus.Type,NextBus2.OriginCode,NextBus2.DestinationCode,NextBus2.EstimatedArrival,NextBus2.Latitude,NextBus2.Longitude,NextBus2.VisitNumber,NextBus2.Load,NextBus2.Feature,NextBus2.Type,NextBus3.OriginCode,NextBus3.DestinationCode,NextBus3.EstimatedArrival,NextBus3.Latitude,NextBus3.Longitude,NextBus3.VisitNumber,NextBus3.Load,NextBus3.Feature,NextBus3.Type,lat,long,BusStopCode,timestamp
133,SBST,54009,3239,2018-04-16T06:35:43+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,54009,3239,2018-04-16T06:41:50+08:00,1.369868,103.8481237,1,SEA,WAB,SD,54009,3239,2018-04-16T06:52:13+08:00,0,0,1,SEA,WAB,DD,1.354656407,103.8657236,66031,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:35+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:37:30+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,54009,3239,2018-04-16T06:44:50+08:00,1.369868,103.8481237,1,SEA,WAB,SD,1.353553017,103.8682257,66369,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:32:33+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:39:28+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,54009,3239,2018-04-16T06:47:03+08:00,1.369868,103.8481237,1,SEA,WAB,SD,1.350921638,103.8710691,66389,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:35:06+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:42:05+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:52+08:00,1.369868,103.8481237,1,SEA,WAB,SD,1.346989589,103.8720549,62129,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:36:01+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:43:11+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,54009,3239,2018-04-16T06:50:58+08:00,1.369868,103.8481237,1,SEA,WAB,SD,1.344832659,103.8710922,62119,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:29:15+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:36:53+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:44:24+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.341962778,103.8709686,61049,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:01+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:37:39+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:45:19+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.338453328,103.8708488,61039,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:51+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:38:29+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:46:26+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.335968329,103.8705159,61029,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:31:29+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:39:07+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:47:12+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.333201667,103.8697617,61019,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:32:42+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:40:20+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:48:31+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.330990301,103.8692289,60269,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:33:27+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:41:06+08:00,1.3546805,103.866012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:21+08:00,1.363659167,103.8478513,1,SEA,WAB,DD,1.329861339,103.868961,60209,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:29:43+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:35:14+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:43:09+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.326340257,103.8683403,60179,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:42+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:36:13+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:44:14+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.324094766,103.867642,60159,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:31:41+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:37:12+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:45:18+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.322048616,103.8662898,60139,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:33:01+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:38:32+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:46:44+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.318897114,103.8642149,60119,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:34:48+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:40:19+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:48:35+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.314564208,103.8608682,60099,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:36:03+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:41:45+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:50:03+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.313682531,103.8607145,7359,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:36:57+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:42:45+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:51:03+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.311408056,103.8623789,7369,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:37:35+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:43:26+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,54009,3239,2018-04-16T06:51:44+08:00,1.3546805,103.866012,1,SEA,WAB,DD,1.310173367,103.8633823,7379,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:29:28+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:39:12+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:45:09+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.307574267,103.863256,1319,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:45+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:40:29+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:46:25+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.305265985,103.8607202,1219,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:31:57+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:41:41+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:47:39+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.303502692,103.8586453,1129,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:33:31+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:43:26+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:24+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.300756795,103.8561104,1059,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:35:15+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:45:18+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:16+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.299604109,103.8551293,1119,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:36:59+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:47:02+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:53:00+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.296989512,103.853022,1019,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:38:50+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:49:03+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:55:01+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.294520912,103.8540216,2049,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:40:38+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:50:55+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,54009,3239,2018-04-16T06:56:53+08:00,1.341937667,103.8709412,1,SEA,WAB,SD,1.293177763,103.8578462,2151,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:30:52+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:42:24+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:52:41+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,1.292685535,103.8609316,2161,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:31:53+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:43:18+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:53:35+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,1.2907,103.8609219,2171,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:33:40+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:45:12+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:55:29+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,1.28315,103.8600439,3509,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:34:35+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:46:12+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,54009,3239,2018-04-16T06:56:29+08:00,1.3260435,103.8683245,1,SEA,WAB,DD,1.281245,103.858848,3519,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:31:19+08:00,1.2782965,103.8568447,1,SEA,WAB,SD,54009,3239,2018-04-16T06:37:00+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:48:24+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,1.277533055,103.8556161,3539,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:32:12+08:00,1.2782965,103.8568447,1,SEA,WAB,SD,54009,3239,2018-04-16T06:37:53+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:15+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,1.279399574,103.8527877,3529,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:34:41+08:00,1.2782965,103.8568447,1,SEA,WAB,SD,54009,3239,2018-04-16T06:40:22+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:18+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,1.278070035,103.8495672,3129,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:36:07+08:00,1.2782965,103.8568447,1,SEA,WAB,SD,54009,3239,2018-04-16T06:41:56+08:00,1.293369333,103.858012,1,SEA,WAB,DD,54009,3239,2018-04-16T06:52:51+08:00,1.307526333,103.8631418,1,SDA,WAB,SD,1.274078889,103.8468739,3218,16/4/2018 6:30
133,SBST,3239,54009,2018-04-16T06:31:00+08:00,0,0,1,SEA,WAB,DD,3239,54009,2018-04-16T06:43:00+08:00,0,0,1,SEA,WAB,SD,3239,54009,2018-04-16T06:54:00+08:00,0,0,1,SEA,WAB,DD,1.27464227,103.8475672,3239,16/4/2018 6:30
133,SBST,54009,3239,2018-04-16T06:46:00+08:00,0,0,1,SEA,WAB,SD,54009,3239,2018-04-16T06:55:00+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T07:03:00+08:00,0,0,1,SEA,WAB,DD,1.369687699,103.8485672,54009,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:56+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:16+08:00,0,0,1,SEA,WAB,SD,54009,3239,2018-04-16T07:00:16+08:00,0,0,1,SEA,WAB,DD,1.368754906,103.8466101,54248,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:37:55+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:44:28+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:52:48+08:00,0,0,1,SEA,WAB,SD,1.366186667,103.8441833,54019,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:39:27+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:45:53+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:54:13+08:00,0,0,1,SEA,WAB,SD,1.364336649,103.8449067,54071,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:24+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:46:49+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:55:09+08:00,0,0,1,SEA,WAB,SD,1.363589722,103.8478669,54081,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:41:28+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:47:50+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:56:10+08:00,0,0,1,SEA,WAB,SD,1.36167975,103.850928,54091,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:43:51+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:49:49+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:58:09+08:00,0,0,1,SEA,WAB,SD,1.357320978,103.8546576,54101,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:46:27+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:51:37+08:00,0,0,1,SEA,WAB,DD,54009,3239,2018-04-16T06:59:57+08:00,0,0,1,SEA,WAB,SD,1.354546667,103.8614517,66091,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:37:33+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:48:14+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:52:53+08:00,0,0,1,SEA,WAB,DD,1.354656407,103.8657236,66031,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:39:20+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:14+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:55:01+08:00,0,0,1,SEA,WAB,DD,1.353553017,103.8682257,66369,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:41:18+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:53:27+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:56:51+08:00,0,0,1,SEA,WAB,DD,1.350921638,103.8710691,66389,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:43:54+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:56:16+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T06:59:35+08:00,0,0,1,SEA,WAB,DD,1.346989589,103.8720549,62129,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:45:00+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:57:22+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T07:00:12+08:00,0,0,1,SEA,WAB,DD,1.344832659,103.8710922,62119,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:46:13+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:58:35+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T07:01:23+08:00,0,0,1,SEA,WAB,DD,1.341962778,103.8709686,61049,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:47:08+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T06:59:30+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,54009,3239,2018-04-16T07:02:00+08:00,0,0,1,SEA,WAB,DD,1.338453328,103.8708488,61039,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:37:51+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:48:15+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:00:37+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.335968329,103.8705159,61029,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:38:29+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:01+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:01:23+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.333201667,103.8697617,61019,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:39:42+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:50:20+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:02:42+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.330990301,103.8692289,60269,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:28+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:10+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:03:32+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.329861339,103.868961,60209,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:31+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:53:13+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:05:35+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.326340257,103.8683403,60179,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:43:36+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:54:18+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,54009,3239,2018-04-16T07:06:40+08:00,1.368828833,103.8454598,1,SEA,WAB,SD,1.324094766,103.867642,60159,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:37:24+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:44:40+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:55:22+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.322048616,103.8662898,60139,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:38:44+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:46:06+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:56:48+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.318897114,103.8642149,60119,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:31+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:47:57+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T06:58:39+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.314564208,103.8608682,60099,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:41:57+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:49:25+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T07:00:07+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.313682531,103.8607145,7359,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:57+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:50:25+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T07:01:07+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.311408056,103.8623789,7369,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:43:38+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:51:06+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T07:01:48+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.310173367,103.8633823,7379,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:45:21+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:52:49+08:00,1.3382895,103.870759,1,SEA,WAB,DD,54009,3239,2018-04-16T07:03:31+08:00,1.354215667,103.8625853,1,SEA,WAB,DD,1.307574267,103.863256,1319,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:38:01+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:46:37+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:54:05+08:00,1.3382895,103.870759,1,SEA,WAB,DD,1.305265985,103.8607202,1219,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:39:14+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:47:51+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:55:19+08:00,1.3382895,103.870759,1,SEA,WAB,DD,1.303502692,103.8586453,1129,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:48+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:36+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:57:04+08:00,1.3382895,103.870759,1,SEA,WAB,DD,1.300756795,103.8561104,1059,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:39+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:28+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T06:58:56+08:00,1.3382895,103.870759,1,SEA,WAB,DD,1.299604109,103.8551293,1119,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:44:23+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:53:12+08:00,1.3224085,103.866449,1,SEA,WAB,SD,54009,3239,2018-04-16T07:00:40+08:00,1.3382895,103.870759,1,SEA,WAB,DD,1.296989512,103.853022,1019,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:38:54+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:46:24+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:55:13+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.294520912,103.8540216,2049,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:43+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:48:16+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:57:05+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.293177763,103.8578462,2151,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:29+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:50:02+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:58:51+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.292685535,103.8609316,2161,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:43:23+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:50:56+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T06:59:45+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.2907,103.8609219,2171,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:45:17+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:52:50+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T07:01:39+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.28315,103.8600439,3509,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:46:17+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:53:50+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T07:02:39+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.281245,103.858848,3519,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:48:29+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:56:02+08:00,1.307444667,103.863026,1,SEA,WAB,DD,54009,3239,2018-04-16T07:04:51+08:00,1.3224085,103.866449,1,SEA,WAB,SD,1.277533055,103.8556161,3539,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:38:01+08:00,1.27743,103.8563043,1,SEA,WAB,DD,54009,3239,2018-04-16T06:49:20+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:56:53+08:00,1.307444667,103.863026,1,SEA,WAB,DD,1.279399574,103.8527877,3529,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:40:27+08:00,1.27743,103.8563043,1,SEA,WAB,DD,54009,3239,2018-04-16T06:51:23+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T06:58:56+08:00,1.307444667,103.863026,1,SEA,WAB,DD,1.278070035,103.8495672,3129,16/4/2018 6:38
133,SBST,54009,3239,2018-04-16T06:42:01+08:00,1.27743,103.8563043,1,SEA,WAB,DD,54009,3239,2018-04-16T06:52:56+08:00,1.2968755,103.8528988,1,SEA,WAB,SD,54009,3239,2018-04-16T07:00:29+08:00,1.307444667,103.863026,1,SEA,WAB,DD,1.274078889,103.8468739,3218,16/4/2018 6:38
