"ServiceNo","Operator","NextBus.OriginCode","NextBus.DestinationCode","NextBus.EstimatedArrival","NextBus.Latitude","NextBus.Longitude","NextBus.VisitNumber","NextBus.Load","NextBus.Feature","NextBus.Type","NextBus2.OriginCode","NextBus2.DestinationCode","NextBus2.EstimatedArrival","NextBus2.Latitude","NextBus2.Longitude","NextBus2.VisitNumber","NextBus2.Load","NextBus2.Feature","NextBus2.Type","NextBus3.OriginCode","NextBus3.DestinationCode","NextBus3.EstimatedArrival","NextBus3.Latitude","NextBus3.Longitude","NextBus3.VisitNumber","NextBus3.Load","NextBus3.Feature","NextBus3.Type","lat","long","BusStopCode","timestamp"
"",518,GAS,77009,77009,2018-04-16T06:40:43+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.335228317,103.9184512,84459,2018-04-16 05:57:58
"",518,GAS,77009,77009,2018-04-16T06:41:21+08:00,0,0,1,SEA,WAB,SD,,,,,,,,,,,,,,,,,,,1.335034218,103.9185175,84539,2018-04-16 05:57:58
"",1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088,103.8492903,50129,2018-04-16 05:57:58,1.318988088
"",1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032,103.8458185,50119,2018-04-16 05:57:58,1.318295032
"",1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631,103.8416478,50069,2018-04-16 05:57:58,1.317021631
"",1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813,103.838161,40189,2018-04-16 05:57:58,1.312231813
"",1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174,103.8368695,40179,2018-04-16 05:57:59,1.31133174
"",1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997,103.8331609,9219,2018-04-16 05:57:59,1.307319997
"",1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652,103.8329447,9047,2018-04-16 05:57:59,1.304460652
"",1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042,103.8370125,9037,2018-04-16 05:57:59,1.302340042
"",1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573,103.841847,8138,2018-04-16 05:57:59,1.300478573
"",1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973,103.8452902,8057,2018-04-16 05:57:59,1.299309973
"",1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823,103.8493613,8069,2018-04-16 05:57:59,1.298213823
"",1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163,103.8514716,4179,2018-04-16 05:57:59,1.296479163
"",1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912,103.8540216,2049,2018-04-16 05:57:59,1.294520912
"",1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763,103.8578462,2151,2018-04-16 05:57:59,1.293177763
"",1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535,103.8609316,2161,2018-04-16 05:57:59,1.292685535
"",1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907,103.8609219,2171,2018-04-16 05:57:59,1.2907
"",1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315,103.8600439,3509,2018-04-16 05:57:59,1.28315
"",1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245,103.858848,3519,2018-04-16 05:57:59,1.281245
"",1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848,103.9179807,84451,2018-04-16 05:57:59,1.336438848
"",1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333,103.9278336,75251,2018-04-16 05:57:59,1.349498333
"",1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803,103.9298022,75241,2018-04-16 05:57:59,1.34844803
"",1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794,103.9326553,75231,2018-04-16 05:57:59,1.347077794
"",1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356,103.9359504,75221,2018-04-16 05:57:59,1.34567356
"",1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942,103.9400815,75051,2018-04-16 05:57:59,1.345033942
"",1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389,103.9451781,76071,2018-04-16 05:57:59,1.348026389
"",1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944,103.9493231,76081,2018-04-16 05:57:59,1.349501944
"",1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364,103.9527517,76091,2018-04-16 05:57:59,1.350716364
"",1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156,103.9548021,76101,2018-04-16 05:57:59,1.353033156
"",1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569,103.9552978,76031,2018-04-16 05:57:59,1.355079569
"",1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909,103.957362,76231,2018-04-16 05:57:59,1.35666909
"",1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027,103.9591706,76241,2018-04-16 05:57:59,1.358458027
"",1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889,103.962916,98011,2018-04-16 05:57:59,1.362213889
"",1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088,103.9631266,98091,2018-04-16 05:57:59,1.364328088
"",1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108,103.9611812,78051,2018-04-16 05:57:59,1.366253108
"",1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612,103.9584812,78061,2018-04-16 05:57:59,1.368243612
"",1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045,103.9550853,77051,2018-04-16 05:57:59,1.369085045
"",1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546,103.9513045,77041,2018-04-16 05:57:59,1.369448546
"",1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371,103.9483811,77031,2018-04-16 05:57:59,1.371163371
"",1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663,103.9455728,77021,2018-04-16 05:57:59,1.372663
"",1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649,103.9426659,77011,2018-04-16 05:58:00,1.3737649
